528,2005-07-07 03:35:33,2005-07-15 03:11:33,9.99,2,AMERICAN CIRCUS,Action
75,2005-08-02 00:27:24,2005-08-05 06:25:24,4.99,2,AMERICAN CIRCUS,Action
545,2005-08-18 19:11:45,2005-08-27 13:34:45,10.99,2,AMERICAN CIRCUS,Action
451,2005-06-17 07:42:22,2005-06-22 11:59:22,6.99,2,AMERICAN CIRCUS,Action
47,2005-07-11 09:31:04,2005-07-19 03:41:04,9.99,2,AMERICAN CIRCUS,Action
468,2005-08-02 13:45:05,2005-08-11 16:37:05,10.99,2,AMERICAN CIRCUS,Action
439,2005-08-18 22:38:47,2005-08-22 23:58:47,5.99,2,AMERICAN CIRCUS,Action
318,2005-07-06 11:33:37,2005-07-08 08:31:37,4.99,2,AMERICAN CIRCUS,Action
40,2005-07-30 06:59:55,2005-08-06 06:37:55,8.99,2,AMERICAN CIRCUS,Action
44,2006-02-14 15:16:03,\N,4.99,2,AMERICAN CIRCUS,Action
251,2005-07-27 14:13:34,2005-08-03 18:36:34,8.99,2,AMERICAN CIRCUS,Action
152,2005-08-19 04:27:11,2005-08-20 03:04:11,4.99,2,AMERICAN CIRCUS,Action
448,2005-05-31 16:48:43,2005-06-02 19:17:43,2.99,1,ANTITRUST TOMATOES,Action
244,2005-06-15 01:04:22,2005-06-24 06:48:22,6.99,1,ANTITRUST TOMATOES,Action
211,2005-07-10 14:06:03,2005-07-17 17:59:03,4.99,1,ANTITRUST TOMATOES,Action
508,2005-07-31 07:43:19,2005-08-05 11:11:19,2.99,1,ANTITRUST TOMATOES,Action
180,2005-08-20 19:33:21,2005-08-24 20:55:21,2.99,1,ANTITRUST TOMATOES,Action
191,2005-05-31 19:14:15,2005-06-02 17:13:15,2.99,1,ANTITRUST TOMATOES,Action
292,2005-06-19 22:06:06,2005-06-25 22:30:06,3.99,1,ANTITRUST TOMATOES,Action
456,2005-07-06 18:35:37,2005-07-10 00:06:37,2.99,1,ANTITRUST TOMATOES,Action
529,2005-07-27 06:14:36,2005-08-02 05:18:36,3.99,1,ANTITRUST TOMATOES,Action
66,2005-08-21 01:31:25,2005-08-23 02:32:25,2.99,1,ANTITRUST TOMATOES,Action
463,2005-06-21 08:00:49,2005-06-29 04:11:49,4.99,1,BAREFOOT MANCHURIAN,Action
590,2005-07-08 12:04:53,2005-07-13 11:28:53,2.99,1,BAREFOOT MANCHURIAN,Action
160,2005-07-31 20:17:09,2005-08-01 19:14:09,2.99,1,BAREFOOT MANCHURIAN,Action
259,2005-08-23 09:52:55,2005-08-29 11:15:55,2.99,1,BAREFOOT MANCHURIAN,Action
47,2005-05-26 20:57:00,2005-06-05 01:34:00,6.99,1,BAREFOOT MANCHURIAN,Action
500,2005-06-18 01:20:26,2005-06-25 00:30:26,3.99,1,BAREFOOT MANCHURIAN,Action
162,2005-07-09 00:30:52,2005-07-15 23:50:52,2.99,1,BAREFOOT MANCHURIAN,Action
199,2005-07-31 09:22:02,2005-08-02 14:34:02,2.99,1,BAREFOOT MANCHURIAN,Action
506,2005-08-22 08:55:43,2005-08-31 05:35:43,5.99,1,BAREFOOT MANCHURIAN,Action
364,2005-07-27 11:30:20,2005-07-29 17:16:20,2.99,1,BAREFOOT MANCHURIAN,Action
531,2005-08-17 05:45:10,2005-08-19 06:47:10,2.99,1,BAREFOOT MANCHURIAN,Action
100,2005-06-15 12:24:15,2005-06-22 13:02:15,3.99,2,BAREFOOT MANCHURIAN,Action
438,2005-07-09 21:04:47,2005-07-17 00:55:47,4.99,2,BAREFOOT MANCHURIAN,Action
61,2005-08-02 18:16:55,2005-08-07 18:12:55,2.99,2,BAREFOOT MANCHURIAN,Action
141,2005-08-23 19:45:25,2005-08-26 22:43:25,2.99,2,BAREFOOT MANCHURIAN,Action
367,2005-07-10 17:08:30,2005-07-13 21:21:30,2.99,2,BAREFOOT MANCHURIAN,Action
128,2005-07-31 13:02:07,2005-08-03 15:14:07,2.99,2,BAREFOOT MANCHURIAN,Action
133,2005-08-20 16:30:49,2005-08-24 13:30:49,2.99,2,BAREFOOT MANCHURIAN,Action
13,2005-07-06 21:39:24,2005-07-11 16:10:24,2.99,1,BERETS AGENT,Action
314,2005-07-28 15:48:56,2005-08-06 13:40:56,6.99,1,BERETS AGENT,Action
336,2005-08-17 08:49:05,2005-08-22 08:53:05,2.99,1,BERETS AGENT,Action
596,2005-07-11 02:04:12,2005-07-13 02:43:12,2.99,1,BERETS AGENT,Action
230,2005-07-31 19:13:29,2005-08-06 15:44:29,3.99,1,BERETS AGENT,Action
303,2005-08-17 18:27:49,2005-08-21 00:04:49,2.99,1,BERETS AGENT,Action
188,2005-06-16 00:31:40,2005-06-21 05:20:40,2.99,2,BERETS AGENT,Action
527,2005-07-11 01:28:33,2005-07-17 21:24:33,3.99,2,BERETS AGENT,Action
407,2005-07-29 21:25:51,2005-07-30 18:15:51,2.99,2,BERETS AGENT,Action
555,2005-08-18 01:30:19,2005-08-21 05:52:19,2.99,2,BERETS AGENT,Action
416,2005-07-11 06:21:43,2005-07-16 10:04:43,2.99,2,BERETS AGENT,Action
423,2005-08-01 10:27:27,2005-08-02 11:05:27,2.99,2,BERETS AGENT,Action
26,2005-08-17 08:54:30,2005-08-25 03:28:30,5.99,2,BERETS AGENT,Action
535,2005-07-08 21:30:53,2005-07-17 01:29:53,6.99,2,BERETS AGENT,Action
200,2005-07-27 22:53:00,2005-07-29 18:39:00,2.99,2,BERETS AGENT,Action
284,2006-02-14 15:16:03,\N,5.98,2,BERETS AGENT,Action
381,2005-05-29 23:37:00,2005-06-02 23:38:00,2.99,2,BERETS AGENT,Action
294,2005-06-21 09:22:37,2005-06-23 07:16:37,2.99,2,BERETS AGENT,Action
273,2005-07-12 12:44:04,2005-07-16 14:17:04,2.99,2,BERETS AGENT,Action
45,2005-07-27 17:39:12,2005-08-01 12:40:12,2.99,2,BERETS AGENT,Action
328,2005-08-20 06:11:51,2005-08-23 04:13:51,2.99,2,BERETS AGENT,Action
409,2005-07-09 20:55:47,2005-07-15 15:15:47,0.99,1,BRIDE INTRIGUE,Action
549,2005-07-31 14:00:32,2005-08-05 19:16:32,0.99,1,BRIDE INTRIGUE,Action
12,2005-08-16 22:52:30,2005-08-21 19:52:30,0.99,1,BRIDE INTRIGUE,Action
281,2005-07-28 19:55:21,2005-08-02 21:52:21,0.99,1,BRIDE INTRIGUE,Action
147,2005-08-21 02:35:16,2005-08-27 01:32:16,0.99,1,BRIDE INTRIGUE,Action
448,2005-07-07 21:35:16,2005-07-15 16:13:16,1.99,1,BRIDE INTRIGUE,Action
58,2005-07-31 18:48:08,2005-08-09 19:11:08,2.99,1,BRIDE INTRIGUE,Action
595,2005-08-23 20:29:10,2005-08-28 01:41:10,0.99,1,BRIDE INTRIGUE,Action
423,2005-07-07 06:31:00,2005-07-09 03:52:00,0.99,1,BRIDE INTRIGUE,Action
566,2005-07-28 12:47:20,2005-08-01 08:46:20,0.99,1,BRIDE INTRIGUE,Action
251,2005-08-17 08:31:03,2005-08-21 05:44:03,0.99,1,BRIDE INTRIGUE,Action
459,2005-07-10 09:43:40,2005-07-13 15:04:40,0.99,2,BRIDE INTRIGUE,Action
25,2005-07-30 00:15:57,2005-08-01 00:22:57,0.99,2,BRIDE INTRIGUE,Action
361,2005-08-20 21:24:24,2005-08-23 21:47:24,0.99,2,BRIDE INTRIGUE,Action
472,2005-05-29 17:28:12,2005-05-30 14:59:12,0.99,2,BRIDE INTRIGUE,Action
465,2005-06-19 00:48:11,2005-06-25 01:46:11,0.99,2,BRIDE INTRIGUE,Action
511,2005-07-11 18:50:55,2005-07-13 22:46:55,0.99,2,BRIDE INTRIGUE,Action
410,2005-07-30 00:24:05,2005-08-03 19:48:05,0.99,2,BRIDE INTRIGUE,Action
117,2005-08-22 00:23:13,2005-08-28 03:42:13,0.99,2,BRIDE INTRIGUE,Action
581,2005-07-08 07:44:49,2005-07-09 04:47:49,0.99,1,BULL SHAWSHANK,Action
49,2005-08-01 03:05:59,2005-08-06 06:23:59,0.99,1,BULL SHAWSHANK,Action
394,2005-08-21 17:56:06,2005-08-24 18:35:06,0.99,1,BULL SHAWSHANK,Action
369,2005-08-02 18:35:55,2005-08-09 21:56:55,1.99,1,BULL SHAWSHANK,Action
244,2005-08-21 19:39:43,2005-08-26 22:39:43,0.99,1,BULL SHAWSHANK,Action
556,2005-06-20 08:50:28,2005-06-26 05:24:28,0.99,2,BULL SHAWSHANK,Action
474,2005-07-09 13:36:10,2005-07-15 11:40:10,0.99,2,BULL SHAWSHANK,Action
584,2005-08-02 04:00:47,2005-08-08 01:58:47,0.99,2,BULL SHAWSHANK,Action
11,2006-02-14 15:16:03,\N,0.99,2,BULL SHAWSHANK,Action
404,2005-07-11 07:33:48,2005-07-18 06:13:48,1.99,2,BULL SHAWSHANK,Action
39,2005-07-29 05:11:14,2005-08-05 01:48:14,1.99,2,BULL SHAWSHANK,Action
283,2005-08-17 04:36:39,2005-08-18 02:17:39,0.99,2,BULL SHAWSHANK,Action
256,2005-06-17 09:17:39,2005-06-18 12:35:39,0.99,2,BULL SHAWSHANK,Action
307,2005-07-11 15:19:22,2005-07-13 12:43:22,0.99,2,BULL SHAWSHANK,Action
267,2005-07-30 07:18:44,2005-08-08 08:39:44,3.99,2,BULL SHAWSHANK,Action
323,2005-08-17 00:59:47,2005-08-22 05:09:47,0.99,2,BULL SHAWSHANK,Action
124,2005-05-31 07:58:06,2005-06-06 03:21:06,3.99,2,CADDYSHACK JEDI,Action
452,2005-06-16 20:08:37,2005-06-22 01:54:37,3.99,2,CADDYSHACK JEDI,Action
314,2005-07-10 17:57:32,2005-07-11 13:57:32,0.99,2,CADDYSHACK JEDI,Action
243,2005-07-27 07:36:46,2005-07-30 09:22:46,0.99,2,CADDYSHACK JEDI,Action
503,2005-08-23 14:13:47,2005-08-25 09:16:47,0.99,2,CADDYSHACK JEDI,Action
495,2005-07-11 23:56:38,2005-07-21 05:22:38,7.99,2,CADDYSHACK JEDI,Action
532,2005-08-01 03:35:58,2005-08-10 05:17:58,6.99,2,CADDYSHACK JEDI,Action
373,2005-08-17 17:59:19,2005-08-23 14:51:19,3.99,2,CADDYSHACK JEDI,Action
314,2005-07-07 20:55:19,2005-07-10 21:51:19,0.99,2,CADDYSHACK JEDI,Action
279,2005-07-31 11:46:57,2005-08-08 13:35:57,5.99,2,CADDYSHACK JEDI,Action
220,2005-08-17 04:15:46,2005-08-24 04:48:46,4.99,2,CADDYSHACK JEDI,Action
117,2005-05-29 02:18:54,2005-05-30 05:54:54,0.99,2,CADDYSHACK JEDI,Action
220,2005-06-16 22:35:20,2005-06-19 03:09:20,0.99,2,CADDYSHACK JEDI,Action
397,2005-07-07 02:48:00,2005-07-07 22:46:00,0.99,2,CADDYSHACK JEDI,Action
314,2005-07-30 12:25:51,2005-08-05 16:13:51,3.99,2,CADDYSHACK JEDI,Action
105,2005-08-23 14:27:07,2005-08-28 12:01:07,2.99,2,CADDYSHACK JEDI,Action
183,2005-08-02 18:24:03,2005-08-06 21:22:03,2.99,1,CAMPUS REMEMBER,Action
45,2005-08-17 08:09:00,2005-08-18 09:50:00,2.99,1,CAMPUS REMEMBER,Action
328,2005-07-29 11:56:30,2005-08-07 15:41:30,6.99,1,CAMPUS REMEMBER,Action
508,2005-08-19 10:48:10,2005-08-28 06:15:10,6.99,1,CAMPUS REMEMBER,Action
108,2005-08-02 16:07:49,2005-08-10 13:22:49,5.99,1,CAMPUS REMEMBER,Action
340,2005-08-22 19:46:36,2005-08-27 14:09:36,2.99,1,CAMPUS REMEMBER,Action
146,2005-05-31 09:55:04,2005-06-07 03:55:04,4.99,2,CAMPUS REMEMBER,Action
387,2005-06-20 08:35:17,2005-06-28 09:14:17,5.99,2,CAMPUS REMEMBER,Action
287,2005-07-11 21:51:25,2005-07-17 03:38:25,3.99,2,CAMPUS REMEMBER,Action
412,2005-08-01 06:36:37,2005-08-05 11:17:37,2.99,2,CAMPUS REMEMBER,Action
470,2005-08-18 01:15:47,2005-08-24 23:23:47,3.99,2,CAMPUS REMEMBER,Action
339,2005-06-15 18:27:24,2005-06-21 14:03:24,3.99,2,CAMPUS REMEMBER,Action
273,2005-07-12 13:35:02,2005-07-20 15:03:02,5.99,2,CAMPUS REMEMBER,Action
25,2005-08-01 04:49:06,2005-08-09 08:04:06,5.99,2,CAMPUS REMEMBER,Action
118,2005-08-19 14:33:45,2005-08-28 08:46:45,6.99,2,CAMPUS REMEMBER,Action
528,2005-07-31 20:11:29,2005-08-06 22:28:29,3.99,2,CAMPUS REMEMBER,Action
275,2005-08-22 18:39:44,2005-08-24 17:29:44,2.99,2,CAMPUS REMEMBER,Action
287,2005-07-31 18:33:51,2005-08-09 18:40:51,6.99,2,CAMPUS REMEMBER,Action
243,2005-08-20 21:30:53,2005-08-23 01:45:53,2.99,2,CAMPUS REMEMBER,Action
495,2005-07-30 19:27:05,2005-08-07 21:19:05,9.99,2,CASUALTIES ENCINO,Action
305,2005-08-20 12:09:26,2005-08-23 08:31:26,4.99,2,CASUALTIES ENCINO,Action
276,2005-05-30 02:45:16,2005-06-08 07:28:16,10.99,2,CASUALTIES ENCINO,Action
510,2005-06-21 11:26:29,2005-06-28 07:26:29,8.99,2,CASUALTIES ENCINO,Action
546,2005-07-06 11:50:57,2005-07-09 08:07:57,4.99,2,CASUALTIES ENCINO,Action
484,2005-07-30 20:46:02,2005-08-07 21:23:02,9.99,2,CASUALTIES ENCINO,Action
251,2005-08-19 17:09:22,2005-08-24 21:31:22,6.99,2,CASUALTIES ENCINO,Action
3,2005-07-27 20:23:12,2005-08-05 18:46:12,10.99,2,CASUALTIES ENCINO,Action
51,2005-08-21 14:47:09,2005-08-24 18:10:09,4.99,2,CASUALTIES ENCINO,Action
419,2005-07-06 05:03:11,2005-07-07 05:30:11,0.99,1,CELEBRITY HORN,Action
250,2005-07-30 08:45:48,2005-08-01 03:18:48,0.99,1,CELEBRITY HORN,Action
524,2005-08-20 06:55:24,2005-08-29 12:32:24,2.99,1,CELEBRITY HORN,Action
294,2005-05-28 13:59:54,2005-06-05 15:16:54,1.99,1,CELEBRITY HORN,Action
395,2005-06-16 02:46:27,2005-06-23 00:56:27,0.99,1,CELEBRITY HORN,Action
125,2005-07-11 03:59:08,2005-07-18 05:35:08,0.99,1,CELEBRITY HORN,Action
57,2005-07-30 12:59:45,2005-08-07 18:17:45,1.99,1,CELEBRITY HORN,Action
269,2005-08-20 11:24:48,2005-08-29 10:29:48,2.99,1,CELEBRITY HORN,Action
187,2005-06-21 15:54:37,2005-06-30 13:43:37,2.99,2,CELEBRITY HORN,Action
126,2005-07-08 11:04:53,2005-07-09 07:48:53,0.99,2,CELEBRITY HORN,Action
480,2005-08-01 22:37:11,2005-08-09 02:37:11,1.99,2,CELEBRITY HORN,Action
470,2005-08-17 08:48:43,2005-08-23 07:18:43,0.99,2,CELEBRITY HORN,Action
468,2005-05-27 20:00:04,2005-05-29 22:47:04,0.99,2,CELEBRITY HORN,Action
552,2005-06-18 09:24:50,2005-06-24 07:59:50,0.99,2,CELEBRITY HORN,Action
238,2005-07-07 08:22:07,2005-07-13 11:42:07,0.99,2,CELEBRITY HORN,Action
373,2005-07-30 23:26:03,2005-08-04 21:18:03,0.99,2,CELEBRITY HORN,Action
156,2005-08-20 03:12:43,2005-08-23 09:01:43,0.99,2,CELEBRITY HORN,Action
51,2005-08-02 01:12:35,2005-08-09 22:55:35,0.99,2,CELEBRITY HORN,Action
348,2005-08-23 14:59:51,2005-08-25 15:27:51,0.99,2,CELEBRITY HORN,Action
159,2005-05-28 14:04:50,2005-06-03 18:00:50,0.99,2,CELEBRITY HORN,Action
572,2005-06-18 19:39:05,2005-06-21 13:54:05,0.99,2,CELEBRITY HORN,Action
97,2005-07-06 03:02:58,2005-07-13 21:31:58,0.99,2,CELEBRITY HORN,Action
325,2005-07-29 10:48:24,2005-07-30 06:29:24,0.99,2,CELEBRITY HORN,Action
366,2005-08-20 04:33:31,2005-08-24 07:08:31,0.99,2,CELEBRITY HORN,Action
28,2005-07-31 21:14:02,2005-08-03 01:48:02,2.99,1,CLUELESS BUCKET,Action
71,2005-08-23 10:25:45,2005-08-29 16:06:45,4.99,1,CLUELESS BUCKET,Action
266,2005-05-28 19:46:50,2005-05-30 16:29:50,2.99,1,CLUELESS BUCKET,Action
114,2005-06-17 15:36:12,2005-06-18 19:01:12,2.99,1,CLUELESS BUCKET,Action
330,2005-07-12 13:40:37,2005-07-15 15:23:37,2.99,1,CLUELESS BUCKET,Action
7,2005-08-01 08:19:53,2005-08-08 10:25:53,5.99,1,CLUELESS BUCKET,Action
123,2005-08-22 14:25:21,2005-08-31 14:28:21,7.99,1,CLUELESS BUCKET,Action
588,2005-06-17 03:35:59,2005-06-21 05:57:59,2.99,1,CLUELESS BUCKET,Action
413,2005-07-10 20:16:14,2005-07-19 15:49:14,7.99,1,CLUELESS BUCKET,Action
78,2005-08-01 14:11:53,2005-08-04 20:04:53,2.99,1,CLUELESS BUCKET,Action
241,2005-08-23 00:20:31,2005-08-23 20:22:31,2.99,1,CLUELESS BUCKET,Action
64,2005-07-11 21:35:06,2005-07-15 02:30:06,2.99,2,CLUELESS BUCKET,Action
2,2005-07-27 14:30:42,2005-08-02 16:48:42,4.99,2,CLUELESS BUCKET,Action
295,2005-08-17 15:53:17,2005-08-24 18:50:17,5.99,2,CLUELESS BUCKET,Action
571,2005-05-29 00:46:53,2005-06-03 23:48:53,3.99,2,CLUELESS BUCKET,Action
577,2005-06-21 06:31:29,2005-06-25 00:46:29,2.99,2,CLUELESS BUCKET,Action
363,2005-07-06 11:15:49,2005-07-11 05:54:49,3.99,2,CLUELESS BUCKET,Action
260,2005-07-29 08:51:59,2005-07-30 09:07:59,2.99,2,CLUELESS BUCKET,Action
598,2005-08-23 00:44:15,2005-09-01 05:33:15,7.99,2,CLUELESS BUCKET,Action
432,2005-06-16 05:47:03,2005-06-18 04:21:03,2.99,2,CLUELESS BUCKET,Action
452,2005-07-07 22:05:05,2005-07-09 16:16:05,2.99,2,CLUELESS BUCKET,Action
312,2005-07-29 06:44:50,2005-08-06 05:04:50,6.99,2,CLUELESS BUCKET,Action
568,2005-08-22 16:28:00,2005-08-26 16:55:00,2.99,2,CLUELESS BUCKET,Action
35,2005-07-29 22:20:21,2005-08-06 03:00:21,6.99,2,CLUELESS BUCKET,Action
573,2005-08-17 15:51:49,2005-08-24 18:48:49,5.99,2,CLUELESS BUCKET,Action
75,2005-07-11 03:51:27,2005-07-16 02:55:27,0.99,1,CROW GREASE,Action
101,2005-07-29 22:24:16,2005-08-05 00:27:16,1.99,1,CROW GREASE,Action
121,2005-08-22 21:58:06,2005-08-26 00:27:06,0.99,1,CROW GREASE,Action
141,2005-07-07 16:24:09,2005-07-13 15:08:09,0.99,1,CROW GREASE,Action
173,2005-07-28 01:27:33,2005-07-31 22:58:33,0.99,1,CROW GREASE,Action
497,2005-08-23 07:31:10,2005-08-26 04:35:10,0.99,1,CROW GREASE,Action
312,2005-06-21 21:42:33,2005-06-30 19:54:33,3.99,2,CROW GREASE,Action
565,2005-07-05 22:49:24,2005-07-07 19:36:24,0.99,2,CROW GREASE,Action
352,2005-07-30 22:30:57,2005-08-03 22:53:57,0.99,2,CROW GREASE,Action
185,2005-08-19 03:37:25,2005-08-20 22:10:25,0.99,2,CROW GREASE,Action
410,2005-07-29 13:59:13,2005-08-07 17:56:13,3.99,2,CROW GREASE,Action
15,2005-08-21 16:31:22,2005-08-25 21:27:22,0.99,2,CROW GREASE,Action
102,2005-07-06 08:23:08,2005-07-13 13:38:08,4.99,1,DANCES NONE,Action
254,2005-08-02 11:21:34,2005-08-05 05:23:34,0.99,1,DANCES NONE,Action
424,2006-02-14 15:16:03,\N,0.99,1,DANCES NONE,Action
473,2005-06-19 03:04:59,2005-06-26 02:36:59,4.99,1,DANCES NONE,Action
582,2005-07-06 13:07:27,2005-07-08 18:48:27,0.99,1,DANCES NONE,Action
327,2005-08-01 06:20:29,2005-08-04 00:31:29,0.99,1,DANCES NONE,Action
442,2005-08-21 13:03:13,2005-08-22 15:19:13,0.99,1,DANCES NONE,Action
269,2005-05-31 13:54:48,2005-06-05 13:04:48,2.99,1,DANCES NONE,Action
584,2005-06-15 18:35:40,2005-06-21 15:04:40,3.99,1,DANCES NONE,Action
163,2005-07-12 18:44:04,2005-07-16 21:39:04,1.99,1,DANCES NONE,Action
444,2005-07-31 05:06:02,2005-08-04 06:53:02,1.99,1,DANCES NONE,Action
244,2005-08-22 07:07:50,2005-08-28 07:23:50,3.99,1,DANCES NONE,Action
262,2005-08-01 08:14:10,2005-08-03 05:56:10,0.99,1,DANCES NONE,Action
215,2006-02-14 15:16:03,\N,0.99,1,DANCES NONE,Action
203,2005-07-10 04:04:29,2005-07-14 04:31:29,5.99,2,DARKO DORADO,Action
87,2005-07-28 22:33:53,2005-08-03 03:54:53,7.99,2,DARKO DORADO,Action
402,2005-08-17 01:01:48,2005-08-19 21:24:48,4.99,2,DARKO DORADO,Action
209,2005-05-27 03:55:25,2005-06-04 07:57:25,9.99,2,DARKO DORADO,Action
506,2005-06-19 16:56:31,2005-06-27 12:02:31,9.99,2,DARKO DORADO,Action
144,2005-07-09 18:52:08,2005-07-16 16:34:08,8.99,2,DARKO DORADO,Action
235,2005-07-30 05:28:53,2005-08-03 02:16:53,5.99,2,DARKO DORADO,Action
57,2005-08-20 17:13:48,2005-08-28 15:19:48,9.99,2,DARKO DORADO,Action
303,2005-07-09 08:04:59,2005-07-11 08:28:59,4.99,2,DARKO DORADO,Action
420,2005-08-01 20:36:29,2005-08-04 00:30:29,4.99,2,DARKO DORADO,Action
147,2005-08-23 11:32:35,2005-08-30 13:46:35,8.99,2,DARKO DORADO,Action
214,2005-06-15 07:55:43,2005-06-20 06:30:43,4.99,1,DARN FORRESTER,Action
428,2005-07-09 18:48:57,2005-07-10 16:34:57,4.99,1,DARN FORRESTER,Action
582,2005-07-27 16:44:34,2005-08-04 15:06:34,5.99,1,DARN FORRESTER,Action
35,2005-08-21 22:25:09,2005-08-23 21:16:09,4.99,1,DARN FORRESTER,Action
354,2005-07-09 18:04:33,2005-07-15 18:19:33,4.99,1,DARN FORRESTER,Action
75,2005-07-29 22:22:12,2005-08-07 21:03:12,6.99,1,DARN FORRESTER,Action
468,2005-08-21 02:30:00,2005-08-28 01:41:00,4.99,1,DARN FORRESTER,Action
368,2005-05-25 20:48:50,2005-06-02 21:39:50,5.99,1,DARN FORRESTER,Action
45,2005-06-19 14:55:17,2005-06-25 13:11:17,4.99,1,DARN FORRESTER,Action
226,2005-07-07 17:57:56,2005-07-13 22:34:56,4.99,1,DARN FORRESTER,Action
493,2005-07-29 02:47:36,2005-08-05 07:58:36,4.99,1,DARN FORRESTER,Action
193,2005-08-22 05:31:53,2005-08-27 07:04:53,4.99,1,DARN FORRESTER,Action
209,2005-06-16 10:06:49,2005-06-22 10:34:49,4.99,2,DARN FORRESTER,Action
106,2005-07-07 12:43:23,2005-07-13 15:00:23,4.99,2,DARN FORRESTER,Action
574,2005-08-01 05:20:03,2005-08-04 10:03:03,4.99,2,DARN FORRESTER,Action
143,2005-08-23 21:54:02,2005-08-29 23:55:02,4.99,2,DARN FORRESTER,Action
575,2005-07-30 04:39:19,2005-08-06 02:11:19,4.99,2,DARN FORRESTER,Action
175,2005-08-17 04:01:36,2005-08-23 01:02:36,4.99,2,DARN FORRESTER,Action
45,2005-08-02 05:51:10,2005-08-05 04:15:10,4.99,1,DEVIL DESIRE,Action
497,2005-08-22 21:40:20,2005-08-29 15:55:20,5.99,1,DEVIL DESIRE,Action
185,2005-06-18 19:44:08,2005-06-23 19:14:08,4.99,1,DEVIL DESIRE,Action
65,2005-07-07 13:33:12,2005-07-13 12:28:12,4.99,1,DEVIL DESIRE,Action
151,2005-07-31 14:04:44,2005-08-01 11:24:44,4.99,1,DEVIL DESIRE,Action
585,2006-02-14 15:16:03,\N,4.99,1,DEVIL DESIRE,Action
246,2005-05-31 07:02:09,2005-06-03 01:32:09,4.99,2,DEVIL DESIRE,Action
347,2005-06-21 09:04:50,2005-06-30 12:10:50,7.99,2,DEVIL DESIRE,Action
133,2005-07-08 10:36:03,2005-07-16 09:21:03,6.99,2,DEVIL DESIRE,Action
572,2005-08-02 08:48:31,2005-08-04 05:08:31,4.99,2,DEVIL DESIRE,Action
478,2005-08-23 11:22:09,2005-08-28 12:56:09,4.99,2,DEVIL DESIRE,Action
515,2005-06-15 05:08:40,2005-06-20 10:41:40,4.99,2,DEVIL DESIRE,Action
126,2005-07-06 00:15:06,2005-07-13 01:35:06,5.99,2,DEVIL DESIRE,Action
258,2005-07-29 15:56:18,2005-07-30 18:50:18,4.99,2,DEVIL DESIRE,Action
